AÑO_EVAL;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;MRUN;CLAVE;DOC_GENERO;NIVEL;SUBSECT;AE_PJE;EP_PJE;IRT_PJE;PF_PJE;PF_ESC;INSTR_PJE;CCE_ESC
2018;1573;3;ESCUELA DR. ERNESTO QUIROZ WEBER;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;4499256;BA1086426821;2;3;CN;4;3;3;2,58;C;2,85;C
2018;1573;3;ESCUELA DR. ERNESTO QUIROZ WEBER;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;2610875;CA1017092121;2;5;DEA;4;3;3;2,3;B;2,68;C
2018;1573;3;ESCUELA DR. ERNESTO QUIROZ WEBER;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;10744087;CA1102080621;2;1;P;4;3;3;2,18;B;2,61;C
2018;1573;3;ESCUELA DR. ERNESTO QUIROZ WEBER;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;6367799;CC1034035221;2;3;I;4;3;3;2,1;B;2,56;C
2018;1573;3;ESCUELA DR. ERNESTO QUIROZ WEBER;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;15388077;EC1788769111;1;2;G;4;3;3;2,43;B;2,76;C
2018;1573;3;ESCUELA DR. ERNESTO QUIROZ WEBER;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;14027190;FF1177387021;2;5;DEA;4;4;3;2,35;B;2,91;C
2018;1573;3;ESCUELA DR. ERNESTO QUIROZ WEBER;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;22340713;FF1305189721;2;3;EF;4;3;3;2,28;B;2,67;C
2018;1573;3;ESCUELA DR. ERNESTO QUIROZ WEBER;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;18606638;IK1248154621;2;2;G;4;3;2;2;B;2,4;B
2018;1573;3;ESCUELA DR. ERNESTO QUIROZ WEBER;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;6602258;JJ1134020621;2;5;TEL;4;4;3;2,1;B;2,76;C
2018;1573;3;ESCUELA DR. ERNESTO QUIROZ WEBER;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;15398053;OM1108674421;2;3;L;4;3;3;2,5;B;2,8;C
2018;1573;3;ESCUELA DR. ERNESTO QUIROZ WEBER;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;22454130;QS1548431821;2;5;DEA;4;3;3;2,58;C;2,85;C
2018;1573;3;ESCUELA DR. ERNESTO QUIROZ WEBER;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;15457988;RR4799430121;2;3;AM;4;2;3;2,2;B;2,42;C
2018;1577;6;ESCUELA BASICA LAGUNA VERDE;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;24489122;OQ1698819311;1;3;EF;4;2;3;2,25;B;2,45;C
2018;1578;4;ESCUELA TTE. JULIO A. ALLENDE OVALLE;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;900673;BC1028329321;2;5;TEL;4;3;3;2,45;B;2,77;C
2018;1578;4;ESCUELA TTE. JULIO A. ALLENDE OVALLE;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1148050;CC1879692021;2;2;G;4;3;3;2,48;B;2,79;C
2018;1578;4;ESCUELA TTE. JULIO A. ALLENDE OVALLE;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;13992650;NO1697935621;2;2;G;4;3;3;2,32;B;2,69;C
2018;1578;4;ESCUELA TTE. JULIO A. ALLENDE OVALLE;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;21439674;QS1919495921;2;2;G;4;3;3;2,45;B;2,77;C
2018;1583;0;COLEGIO JEANNE DARC VALPARAISO;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;21567033;CC1022779021;2;1;P;-1;-1;-1;2,5;B;-1;-1
2018;1583;0;COLEGIO JEANNE DARC VALPARAISO;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;21884555;DD1244553621;2;1;P;-1;-1;-1;2,55;C;-1;-1
2018;1583;0;COLEGIO JEANNE DARC VALPARAISO;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;12852038;PO1209125621;2;2;G;-1;-1;-1;2,7;C;-1;-1
2018;1593;8;ESCUELA PARTICULAR SANTA ANA;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;18374757;AB1093234221;2;2;G;-1;-1;-1;2,45;B;-1;-1
2018;1593;8;ESCUELA PARTICULAR SANTA ANA;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1735787;BB1011306621;2;1;P;-1;-1;-1;2;B;-1;-1
2018;1593;8;ESCUELA PARTICULAR SANTA ANA;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;2135973;CC2020195621;2;1;P;-1;-1;-1;2,18;B;-1;-1
2018;1593;8;ESCUELA PARTICULAR SANTA ANA;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;5301089;EG1232736821;2;1;P;-1;-1;-1;2,38;B;-1;-1
2018;1593;8;ESCUELA PARTICULAR SANTA ANA;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;15266260;FF1509936821;2;2;G;-1;-1;-1;2,5;B;-1;-1
2018;1593;8;ESCUELA PARTICULAR SANTA ANA;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;15868132;FG1948301821;2;2;G;-1;-1;-1;2,08;B;-1;-1
2018;1593;8;ESCUELA PARTICULAR SANTA ANA;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;9428308;ML1162465221;2;1;P;-1;-1;-1;2,7;C;-1;-1
2018;1593;8;ESCUELA PARTICULAR SANTA ANA;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;19827216;NM1763498411;1;2;G;-1;-1;-1;2,41;B;-1;-1
2018;1593;8;ESCUELA PARTICULAR SANTA ANA;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;6790227;RS1899494121;2;2;G;-1;-1;-1;2,3;B;-1;-1
2018;1610;1;COLEGIO ALBERTO HURTADO SEGUNDO;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;18276629;BB1040355621;2;2;G;-1;-1;-1;2,43;B;-1;-1
2018;1610;1;COLEGIO ALBERTO HURTADO SEGUNDO;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;19202630;BB2043233721;2;2;G;-1;-1;-1;2,4;B;-1;-1
2018;1610;1;COLEGIO ALBERTO HURTADO SEGUNDO;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;18606202;CB1095307821;2;2;G;-1;-1;-1;2,22;B;-1;-1
2018;1610;1;COLEGIO ALBERTO HURTADO SEGUNDO;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;11641691;CC1036325621;2;2;G;-1;-1;-1;1,8;I;-1;-1
2018;1610;1;COLEGIO ALBERTO HURTADO SEGUNDO;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;7408781;IH1218372821;2;1;P;-1;-1;-1;2,23;B;-1;-1
